CCSDS_OMM_VERS,COMMENT,CREATION_DATE,ORIGINATOR,OBJECT_NAME,OBJECT_ID,CENTER_NAME,REF_FRAME,TIME_SYSTEM,MEAN_ELEMENT_THEORY,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,SEMIMAJOR_AXIS,PERIOD,APOAPSIS,PERIAPSIS,OBJECT_TYPE,RCS_SIZE,COUNTRY_CODE,LAUNCH_DATE,SITE,DECAY_DATE,DECAYED,FILE,GP_ID,TLE_LINE0,TLE_LINE1,TLE_LINE2,height_km,latitude,longitude,velocity_kms,id
2.0,GENERATED VIA SPACE-TRACK.ORG API,2022-11-30T17:18:05,18 SPCS,STARLINK-2509,2021-036AU,EARTH,TEME,UTC,SGP4,2022-11-30T13:15:34.863840,15.06399216,0.0001593,53.0552,66.8107,59.4563,300.6583,0,U,48318,999,8789,-0.00014717,-2.473e-05,0.0,6925.351,95.592,548.319,546.113,PAYLOAD,LARGE,US,2021-04-29,AFETR,,0,3675646,219173168,0 STARLINK-2509,1 48318U 21036AU  22334.55248685 -.00002473  00000-0 -14717-3 0  9994,2 48318  53.0552  66.8107 0001593  59.4563 300.6583 15.06399216 87893,566.2610347079426,-51.95843660048797,-14.530850795075583,7.57727037295824,609444fc59852800076c920a
2.0,GENERATED VIA SPACE-TRACK.ORG API,2022-11-30T17:18:05,18 SPCS,STARLINK-2557,2021-036Z,EARTH,TEME,UTC,SGP4,2022-11-30T10:23:05.187552,15.06394588,0.0001395,53.0563,47.33,68.6112,291.5025,0,U,48299,999,8816,3.8967e-05,2.99e-06,0.0,6925.365,95.592,548.196,546.264,PAYLOAD,LARGE,US,2021-04-29,AFETR,,0,3675646,219173417,0 STARLINK-2557,1 48299U 21036Z   22334.43269893  .00000299  00000-0  38967-4 0  9999,2 48299  53.0563  47.3300 0001395  68.6112 291.5025 15.06394588 88161,549.9060229398065,-7.702347648191493,-101.66139598545678,7.587387625629265,609444fd15400000066a3f30
2.0,GENERATED VIA SPACE-TRACK.ORG API,2022-11-30T14:36:14,18 SPCS,STARLINK-2523,2021-036AG,EARTH,TEME,UTC,SGP4,2022-11-30T06:28:13.222272,15.06392485,0.0001332,53.0564,58.0741,68.6828,291.4303,0,U,48306,999,8858,2.0779e-05,2.8e-07,0.0,6925.372,95.593,548.159,546.314,PAYLOAD,LARGE,US,2021-04-29,AFETR,,0,3674937,219136250,0 STARLINK-2523,1 48306U 21036AG  22334.26959748  .00000028  00000-0  20779-4 0  9996,2 48306  53.0564  58.0741 0001332  68.6828 291.4303 15.06392485 88582,550.1025632735673,38.84554775543673,-119.26798322516969,7.592038864153435,609444fd15400000066a3f2d
2.0,GENERATED VIA SPACE-TRACK.ORG API,2022-11-30T17:18:05,18 SPCS,STARLINK-2558,2021-036G,EARTH,TEME,UTC,SGP4,2022-11-30T13:28:51.155616,15.06399882,0.0001449,53.0548,46.7618,70.4481,289.6664,0,U,48282,999,8818,0.00010519,1.286e-05,0.0,6925.349,95.592,548.217,546.21,PAYLOAD,LARGE,US,2021-04-29,AFETR,,0,3675646,219173664,0 STARLINK-2558,1 48282U 21036G   22334.56170319  .00001286  00000-0  10519-3 0  9998,2 48282  53.0548  46.7618 0001449  70.4481 289.6664 15.06399882 88182,554.6353323924022,-23.37966099012383,-88.59026612429304,7.584001398286964,609444fd15400000066a3f2e
2.0,GENERATED VIA SPACE-TRACK.ORG API,2022-11-30T06:26:14,18 SPCS,STARLINK-2540,2021-036Q,EARTH,TEME,UTC,SGP4,2022-11-30T00:02:04.910208,15.06390934,0.000163,53.0559,49.2688,67.9791,292.1371,0,U,48290,999,8867,0.00012001,1.506e-05,0.0,6925.376,95.593,548.37,546.113,PAYLOAD,LARGE,US,2021-04-29,AFETR,,0,3673899,219115444,0 STARLINK-2540,1 48290U 21036Q   22334.00144572  .00001506  00000-0  12001-3 0  9991,2 48290  53.0559  49.2688 0001630  67.9791 292.1371 15.06390934 88672,548.365114854003,28.47282383675285,-116.1724804762992,7.591789022928581,609444fd15400000066a3f2b
2.0,GENERATED VIA SPACE-TRACK.ORG API,2022-11-30T17:18:05,18 SPCS,STARLINK-2530,2021-036AD,EARTH,TEME,UTC,SGP4,2022-11-30T05:07:15.505824,15.0638229,0.0001547,53.0587,58.3236,66.1742,293.9409,0,U,48303,999,8798,-2.3291e-06,-3.16e-06,0.0,6925.403,95.593,548.339,546.196,PAYLOAD,LARGE,US,2021-04-29,AFETR,,0,3675646,219173918,0 STARLINK-2530,1 48303U 21036AD  22334.21337391 -.00000316  00000-0 -23291-5 0  9997,2 48303  53.0587  58.3236 0001547  66.1742 293.9409 15.06382290 87982,562.9362814989618,-44.49113631604151,35.29101252607588,7.57926236707777,609444fd15400000066a3f33
2.0,GENERATED VIA SPACE-TRACK.ORG API,2022-11-30T17:18:05,18 SPCS,STARLINK-2520,2021-036F,EARTH,TEME,UTC,SGP4,2022-11-30T08:08:23.931168,15.0639343,0.0001408,53.0566,42.7561,71.3193,288.7949,0,U,48281,999,8821,4.9221e-05,4.52e-06,0.0,6925.369,95.593,548.209,546.259,PAYLOAD,LARGE,US,2021-04-29,AFETR,,0,3675646,219174914,0 STARLINK-2520,1 48281U 21036F   22334.33916587  .00000452  00000-0  49221-4 0  9994,2 48281  53.0566  42.7561 0001408  71.3193 288.7949 15.06393430 88212,552.358153761138,-18.43608363239528,53.10683413118379,7.585763127734409,609444fd15400000066a3f2a
2.0,GENERATED VIA SPACE-TRACK.ORG API,2022-11-30T17:18:05,18 SPCS,STARLINK-2544,2021-036X,EARTH,TEME,UTC,SGP4,2022-11-30T13:44:47.668416,15.06381337,0.0001594,53.0565,46.7091,66.4823,293.6333,0,U,48297,999,8818,7.7878e-07,-2.7e-06,0.0,6925.406,95.593,548.375,546.167,PAYLOAD,LARGE,US,2021-04-29,AFETR,,0,3675646,219174916,0 STARLINK-2544,1 48297U 21036X   22334.57277394 -.00000270  00000-0  77878-6 0  9993,2 48297  53.0565  46.7091 0001594  66.4823 293.6333 15.06381337 88182,547.9827799274171,24.035981453286713,-126.94270494185297,7.591433315849698,609444fd15400000066a3f31
2.0,GENERATED VIA SPACE-TRACK.ORG API,2022-11-29T22:56:13,18 SPCS,STARLINK-2541,2021-036AP,EARTH,TEME,UTC,SGP4,2022-11-29T12:20:07.746720,15.06405871,0.0001311,53.0562,61.472,89.8405,270.2734,0,U,48313,999,8852,6.1749e-05,6.39e-06,0.0,6925.331,95.592,548.103,546.288,PAYLOAD,LARGE,US,2021-04-29,AFETR,,0,3673418,219078228,0 STARLINK-2541,1 48313U 21036AP  22333.51397855  .00000639  00000-0  61749-4 0  9996,2 48313  53.0562  61.4720 0001311  89.8405 270.2734 15.06405871 88527,549.0496134329878,34.83145562472265,-128.81014266136137,7.592296169548006,609444fc59852800076c920d
2.0,GENERATED VIA SPACE-TRACK.ORG API,2022-11-30T03:22:20,18 SPCS,STARLINK-2512,2021-036AV,EARTH,TEME,UTC,SGP4,2022-11-29T13:15:48.530592,15.06402735,0.0001475,53.0567,71.2901,71.4312,288.6838,0,U,48319,999,8774,0.0001846,2.469e-05,0.0,6925.34,95.592,548.227,546.184,PAYLOAD,LARGE,US,2021-04-29,AFETR,,0,3673849,219111353,0 STARLINK-2512,1 48319U 21036AV  22333.55264503  .00002469  00000-0  18460-3 0  9993,2 48319  53.0567  71.2901 0001475  71.4312 288.6838 15.06402735 87740,550.4172256688835,-10.187213377800825,-49.28145287645617,7.586976386730076,609444fc59852800076c920f
2.0,GENERATED VIA SPACE-TRACK.ORG API,2022-11-30T17:18:05,18 SPCS,STARLINK-2534,2021-036AM,EARTH,TEME,UTC,SGP4,2022-11-30T06:01:40.262016,15.0640885,0.0001288,53.0544,58.147,75.593,284.5201,0,U,48311,999,8799,-0.00013732,-2.327e-05,0.0,6925.321,95.592,548.078,546.294,PAYLOAD,LARGE,US,2021-04-29,AFETR,,0,3675646,219173919,0 STARLINK-2534,1 48311U 21036AM  22334.25116044 -.00002327  00000-0 -13732-3 0  9991,2 48311  53.0544  58.1470 0001288  75.5930 284.5201 15.06408850 87995,552.8520769516053,52.9745457908147,179.95262829812876,7.592167932143137,609444fd15400000066a3f32
2.0,GENERATED VIA SPACE-TRACK.ORG API,2022-11-30T17:18:05,18 SPCS,STARLINK-2498,2021-036BC,EARTH,TEME,UTC,SGP4,2022-11-30T12:33:07.454016,15.06407074,0.0001206,53.0555,66.9394,74.6445,285.4678,0,U,48326,999,8789,-0.00015369,-2.57e-05,0.0,6925.327,95.592,548.027,546.357,PAYLOAD,LARGE,US,2021-04-29,AFETR,,0,3675646,219173169,0 STARLINK-2498,1 48326U 21036BC  22334.52300294 -.00002570  00000-0 -15369-3 0  9997,2 48326  53.0555  66.9394 0001206  74.6445 285.4678 15.06407074 87890,550.780514865025,43.6580758279643,138.08291831360071,7.59235224368039,609444fc59852800076c9210
2.0,GENERATED VIA SPACE-TRACK.ORG API,2022-11-30T17:18:05,18 SPCS,STARLINK-2527,2021-036BA,EARTH,TEME,UTC,SGP4,2022-11-30T12:42:22.294944,15.06399066,0.0001319,53.0568,66.8918,112.3212,247.7916,0,U,48324,999,8788,0.0001746,2.32e-05,0.0,6925.351,95.592,548.13,546.303,PAYLOAD,LARGE,US,2021-04-29,AFETR,,0,3675646,219174672,0 STARLINK-2527,1 48324U 21036BA  22334.52942471  .00002320  00000-0  17460-3 0  9999,2 48324  53.0568  66.8918 0001319 112.3212 247.7916 15.06399066 87886,547.5869185957454,19.225744257316,107.67163445874607,7.591091608231132,609444fc59852800076c9215
2.0,GENERATED VIA SPACE-TRACK.ORG API,2022-11-30T03:22:20,18 SPCS,STARLINK-2029,2021-036AW,EARTH,TEME,UTC,SGP4,2022-11-29T13:11:52.579968,15.06393725,0.0001396,53.0561,71.3068,68.224,291.8897,0,U,48320,999,8774,2.2009e-05,4.6e-07,0.0,6925.368,95.593,548.2,546.266,PAYLOAD,LARGE,US,2021-04-29,AFETR,,0,3673849,219110101,0 STARLINK-2029,1 48320U 21036AW  22333.54991412  .00000046  00000-0  22009-4 0  9994,2 48320  53.0561  71.3068 0001396  68.2240 291.8897 15.06393725 87746,552.1352699477848,50.17386230340046,171.5117990845285,7.592356514284413,609444fc59852800076c920b
2.0,GENERATED VIA SPACE-TRACK.ORG API,2022-11-30T17:18:05,18 SPCS,STARLINK-2502,2021-036BD,EARTH,TEME,UTC,SGP4,2022-11-30T06:05:39.931296,15.06389739,0.0001508,53.0563,68.1479,70.1043,290.0108,0,U,48327,999,8785,0.00013682,1.756e-05,0.0,6925.38,95.593,548.289,546.201,PAYLOAD,LARGE,US,2021-04-29,AFETR,,0,3675646,219173921,0 STARLINK-2502,1 48327U 21036BD  22334.25393439  .00001756  00000-0  13682-3 0  9990,2 48327  53.0563  68.1479 0001508  70.1043 290.0108 15.06389739 87851,552.4556183493578,51.83732941956385,164.6932108299938,7.5923788032917034,609444fc59852800076c920c
2.0,GENERATED VIA SPACE-TRACK.ORG API,2022-11-30T17:18:05,18 SPCS,STARLINK-2517,2021-036AK,EARTH,TEME,UTC,SGP4,2022-11-30T06:12:17.954496,15.06385622,0.0001431,53.0552,58.1264,82.8447,277.2705,0,U,48309,999,8799,5.634e-06,-1.98e-06,0.0,6925.393,95.593,548.249,546.267,PAYLOAD,LARGE,US,2021-04-29,AFETR,,0,3675646,219174417,0 STARLINK-2517,1 48309U 21036AK  22334.25854114 -.00000198  00000-0  56340-5 0  9992,2 48309  53.0552  58.1264 0001431  82.8447 277.2705 15.06385622 87995,550.1277157766417,40.646702692762204,122.50125304206765,7.592423922734735,609444fc59852800076c9204
2.0,GENERATED VIA SPACE-TRACK.ORG API,2022-11-30T03:22:20,18 SPCS,STARLINK-2495,2021-036BB,EARTH,TEME,UTC,SGP4,2022-11-29T12:45:19.955808,15.06393068,0.0001523,53.0555,71.3907,68.426,291.6891,0,U,48325,999,8774,0.00014548,1.886e-05,0.0,6925.37,95.593,548.29,546.18,PAYLOAD,LARGE,US,2021-04-29,AFETR,,0,3673849,219110352,0 STARLINK-2495,1 48325U 21036BB  22333.53148097  .00001886  00000-0  14548-3 0  9992,2 48325  53.0555  71.3907 0001523  68.4260 291.6891 15.06393068 87744,547.791213191721,5.104815588866107,-76.0621251127738,7.589570270255298,609444fc59852800076c9209
2.0,GENERATED VIA SPACE-TRACK.ORG API,2022-11-30T06:46:14,18 SPCS,STARLINK-2513,2021-036AT,EARTH,TEME,UTC,SGP4,2022-11-29T15:09:58.726080,15.06395391,0.0001603,53.0552,60.9233,79.2249,280.892,0,U,48317,999,8854,0.00015025,1.957e-05,0.0,6925.363,95.592,548.338,546.118,PAYLOAD,LARGE,US,2021-04-29,AFETR,,0,3673983,219117603,0 STARLINK-2513,1 48317U 21036AT  22333.63192970  .00001957  00000-0  15025-3 0  9993,2 48317  53.0552  60.9233 0001603  79.2249 280.8920 15.06395391 88547,549.8376839544198,-9.312241476395577,90.7078952809122,7.587559794774327,609444fc59852800076c9216
2.0,GENERATED VIA SPACE-TRACK.ORG API,2022-11-30T17:18:05,18 SPCS,STARLINK-2518,2021-036BK,EARTH,TEME,UTC,SGP4,2022-11-30T13:31:30.381312,15.06390836,0.0001766,53.0566,66.7572,52.1634,307.9515,0,U,48333,999,8790,0.000113,1.402e-05,0.0,6925.377,95.593,548.465,546.019,PAYLOAD,LARGE,US,2021-04-29,AFETR,,0,3675646,219174420,0 STARLINK-2518,1 48333U 21036BK  22334.56354608  .00001402  00000-0  11300-3 0  9999,2 48333  53.0566  66.7572 0001766  52.1634 307.9515 15.06390836 87907,552.4563599477433,-15.648698105626323,-75.3591629011266,7.585307995690776,609444fc59852800076c9213
2.0,GENERATED VIA SPACE-TRACK.ORG API,2022-11-30T14:26:13,18 SPCS,STARLINK-2546,2021-036W,EARTH,TEME,UTC,SGP4,2022-11-30T09:03:28.346688,15.06389971,0.000138,53.0556,47.5891,76.2804,283.8338,0,U,48296,999,8873,5.2924e-06,-2.03e-06,0.0,6925.379,95.593,548.2,546.289,PAYLOAD,LARGE,US,2021-04-29,AFETR,,0,3674896,219135211,0 STARLINK-2546,1 48296U 21036W   22334.37741142 -.00000203  00000-0  52924-5 0  9997,2 48296  53.0556  47.5891 0001380  76.2804 283.8338 15.06389971 88738,566.4919255730811,-52.71891547329956,-12.980074956294978,7.577198282886533,6094450015400000066a3fcb
2.0,GENERATED VIA SPACE-TRACK.ORG API,2022-11-30T17:18:05,18 SPCS,STARLINK-2514,2021-036BH,EARTH,TEME,UTC,SGP4,2022-11-30T07:19:58.214496,15.06389594,0.0001657,53.0567,67.914,49.8683,310.2451,0,U,48331,999,8786,5.9826e-05,6.09e-06,0.0,6925.38,95.593,548.393,546.098,PAYLOAD,LARGE,US,2021-04-29,AFETR,,0,3675646,219173421,0 STARLINK-2514,1 48331U 21036BH  22334.30553489  .00000609  00000-0  59826-4 0  9991,2 48331  53.0567  67.9140 0001657  49.8683 310.2451 15.06389594 87866,547.8225288320345,16.28122047869511,-100.07075259755219,7.590463696589138,6094450015400000066a3fd6
2.0,GENERATED VIA SPACE-TRACK.ORG API,2022-11-30T17:18:05,18 SPCS,STARLINK-2501,2021-036BG,EARTH,TEME,UTC,SGP4,2022-11-30T05:49:44.394816,15.06395413,0.0001408,53.0555,68.1983,66.6062,293.5075,0,U,48330,999,8785,0.00013701,1.76e-05,0.0,6925.363,95.592,548.203,546.253,PAYLOAD,LARGE,US,2021-04-29,AFETR,,0,3675646,219173670,0 STARLINK-2501,1 48330U 21036BG  22334.24287494  .00001760  00000-0  13701-3 0  9993,2 48330  53.0555  68.1983 0001408  66.6062 293.5075 15.06395413 87853,548.8304869319927,31.370692489662634,-114.58063498791601,7.591838521276233,6094450059852800076c92d2
2.0,GENERATED VIA SPACE-TRACK.ORG API,2022-11-30T17:18:05,18 SPCS,STARLINK-2537,2021-036AB,EARTH,TEME,UTC,SGP4,2022-11-30T06:54:44.217792,15.06402865,0.0001255,53.057,57.9951,95.2269,264.8864,0,U,48301,999,8799,0.00010354,1.261e-05,0.0,6925.34,95.592,548.074,546.336,PAYLOAD,LARGE,US,2021-04-29,AFETR,,0,3675646,219174416,0 STARLINK-2537,1 48301U 21036AB  22334.28801178  .00001261  00000-0  10354-3 0  9993,2 48301  53.0570  57.9951 0001255  95.2269 264.8864 15.06402865 87998,565.4606401881883,-50.561319587993346,-32.05111910857621,7.5778278476114815,6094450059852800076c92d7
2.0,GENERATED VIA SPACE-TRACK.ORG API,2022-11-30T17:18:05,18 SPCS,STARLINK-2441,2021-036BM,EARTH,TEME,UTC,SGP4,2022-11-30T13:20:53.844000,15.0639081,0.000143,53.0563,66.7882,76.2786,283.8362,0,U,48335,999,8790,2.7996e-05,1.35e-06,0.0,6925.377,95.593,548.232,546.251,PAYLOAD,LARGE,US,2021-04-29,AFETR,,0,3675646,219173922,0 STARLINK-2441,1 48335U 21036BM  22334.55617875  .00000135  00000-0  27996-4 0  9999,2 48335  53.0563  66.7882 0001430  76.2786 283.8362 15.06390810 87907,562.8633501242502,-43.70736010515932,-41.81967664349103,7.579150581216725,6094450059852800076c92db
2.0,GENERATED VIA SPACE-TRACK.ORG API,2022-11-30T17:18:05,18 SPCS,STARLINK-2565,2021-036E,EARTH,TEME,UTC,SGP4,2022-11-30T06:14:16.989504,15.06394196,9.67e-05,53.0566,63.1155,76.6568,283.4528,0,U,48280,999,8792,0.00022116,3.014e-05,0.0,6925.366,95.593,547.901,546.562,PAYLOAD,LARGE,US,2021-04-29,AFETR,,0,3675646,219174166,0 STARLINK-2565,1 48280U 21036E   22334.25991886  .00003014  00000-0  22116-3 0  9999,2 48280  53.0566  63.1155 0000967  76.6568 283.4528 15.06394196 87922,549.3424302286148,35.58933895725963,119.9303496864065,7.5921547806107945,6094450059852800076c92ed
2.0,GENERATED VIA SPACE-TRACK.ORG API,2022-11-30T17:18:05,18 SPCS,STARLINK-2555,2021-036R,EARTH,TEME,UTC,SGP4,2022-11-30T06:18:56.030400,15.06397181,0.0001967,53.0565,48.0895,62.5637,297.5552,0,U,48291,999,8813,2.7527e-05,1.28e-06,0.0,6925.357,95.592,548.584,545.86,PAYLOAD,LARGE,US,2021-04-29,AFETR,,0,3675646,219173416,0 STARLINK-2555,1 48291U 21036R   22334.26314850  .00000128  00000-0  27527-4 0  9997,2 48291  53.0565  48.0895 0001967  62.5637 297.5552 15.06397181 88132,546.8565981576967,23.157268161461857,91.19201228247091,7.5924946809417495,6094530515400000066a407e
2.0,GENERATED VIA SPACE-TRACK.ORG API,2022-11-30T03:22:20,18 SPCS,STARLINK-2548,2021-036K,EARTH,TEME,UTC,SGP4,2022-11-29T14:54:01.074528,15.06391617,0.0001519,53.057,50.9784,71.4436,288.6718,0,U,48285,999,8803,0.00021271,2.887e-05,0.0,6925.374,95.593,548.291,546.187,PAYLOAD,LARGE,US,2021-04-29,AFETR,,0,3673849,219110347,0 STARLINK-2548,1 48285U 21036K   22333.62084577  .00002887  00000-0  21271-3 0  9992,2 48285  53.0570  50.9784 0001519  71.4436 288.6718 15.06391617 88031,548.7150837741865,-2.097307304990363,-75.44074748738944,7.588472426541863,6094530a15400000066a4271
2.0,GENERATED VIA SPACE-TRACK.ORG API,2022-11-30T17:18:05,18 SPCS,STARLINK-2524,2021-036AE,EARTH,TEME,UTC,SGP4,2022-11-30T13:00:58.860288,15.06399639,0.0001334,53.0577,56.8434,70.5247,289.5886,0,U,48304,999,8803,3.3325e-05,2.15e-06,0.0,6925.35,95.592,548.139,546.291,PAYLOAD,LARGE,US,2021-04-29,AFETR,,0,3675646,219174169,0 STARLINK-2524,1 48304U 21036AE  22334.54234792  .00000215  00000-0  33325-4 0  9999,2 48304  53.0577  56.8434 0001334  70.5247 289.5886 15.06399639 88030,558.8285885560799,-35.23517878931558,50.68016275655303,7.5816798373151935,6094530a15400000066a426c
2.0,GENERATED VIA SPACE-TRACK.ORG API,2022-11-30T14:26:13,18 SPCS,STARLINK-2535,2021-036V,EARTH,TEME,UTC,SGP4,2022-11-30T05:57:41.832576,15.06394461,0.0001433,53.0553,48.175,58.6334,301.4795,0,U,48295,999,8871,-9.627e-06,-4.25e-06,0.0,6925.366,95.592,548.223,546.238,PAYLOAD,LARGE,US,2021-04-29,AFETR,,0,3674879,219134967,0 STARLINK-2535,1 48295U 21036V   22334.24840084 -.00000425  00000-0 -96270-5 0  9996,2 48295  53.0553  48.1750 0001433  58.6334 301.4795 15.06394461 88718,563.7765983114277,-45.847761141942,-41.8378528943335,7.578629303724168,6094530b59852800076c95fd
2.0,GENERATED VIA SPACE-TRACK.ORG API,2022-11-30T17:18:05,18 SPCS,STARLINK-2572,2021-038V,EARTH,TEME,UTC,SGP4,2022-11-30T09:15:25.447680,15.06381828,0.0001613,53.0544,317.5524,64.7232,295.3924,0,U,48372,999,8700,-1.4429e-06,-3.03e-06,0.0,6925.404,95.593,548.386,546.152,PAYLOAD,LARGE,US,2021-05-04,AFETR,,0,3675646,219173926,0 STARLINK-2572,1 48372U 21038V   22334.38571120 -.00000303  00000-0 -14429-5 0  9992,2 48372  53.0544 317.5524 0001613  64.7232 295.3924 15.06381828 87000,552.6929956537642,52.8477099355306,63.32781522246959,7.5923567583007205,609c4a17cd5548000652dc9a
2.0,GENERATED VIA SPACE-TRACK.ORG API,2022-11-30T17:18:05,18 SPCS,STARLINK-2604,2021-038X,EARTH,TEME,UTC,SGP4,2022-11-30T09:03:26.636832,15.06387351,0.000168,53.0558,317.5812,57.3329,302.7822,0,U,48374,999,8700,2.1206e-05,3.4e-07,0.0,6925.387,95.593,548.416,546.089,PAYLOAD,LARGE,US,2021-05-04,AFETR,,0,3675646,219174925,0 STARLINK-2604,1 48374U 21038X   22334.37739163  .00000034  00000-0  21206-4 0  9995,2 48374  53.0558 317.5812 0001680  57.3329 302.7822 15.06387351 87003,550.0775415558946,38.135670514061545,126.57819119706011,7.591918511110609,609c4a172b75080006aae5ba
2.0,GENERATED VIA SPACE-TRACK.ORG API,2022-11-30T14:56:14,18 SPCS,STARLINK-2586,2021-038AP,EARTH,TEME,UTC,SGP4,2022-11-30T08:07:45.686208,15.06379947,0.0002002,53.0543,307.7674,45.7795,314.3358,0,U,48390,999,8772,-0.00011617,-2.011e-05,0.0,6925.41,95.593,548.661,545.889,PAYLOAD,LARGE,US,2021-05-04,AFETR,,0,3675138,219141382,0 STARLINK-2586,1 48390U 21038AP  22334.33872322 -.00002011  00000-0 -11617-3 0  9997,2 48390  53.0543 307.7674 0002002  45.7795 314.3358 15.06379947 87723,564.8760976495741,-47.677998507707436,-121.77959858921413,7.577865150088822,609c4a172b75080006aae5bc
2.0,GENERATED VIA SPACE-TRACK.ORG API,2022-11-30T14:56:14,18 SPCS,STARLINK-2575,2021-038AV,EARTH,TEME,UTC,SGP4,2022-11-30T07:41:12.039072,15.06393197,0.0001822,53.0553,307.8519,61.0928,299.0243,0,U,48396,999,8772,2.2205e-05,4.9e-07,0.0,6925.369,95.593,548.496,545.973,PAYLOAD,LARGE,US,2021-05-04,AFETR,,0,3675141,219140944,0 STARLINK-2575,1 48396U 21038AV  22334.32027823  .00000049  00000-0  22205-4 0  9993,2 48396  53.0553 307.8519 0001822  61.0928 299.0243 15.06393197 87722,556.0888577744399,-26.379416052286594,-170.45477886418087,7.582938089473644,609c4a17cd5548000652dc9e
2.0,GENERATED VIA SPACE-TRACK.ORG API,2022-11-30T17:18:05,18 SPCS,STARLINK-2623,2021-038R,EARTH,TEME,UTC,SGP4,2022-11-30T09:04:50.913984,15.06391909,0.0001745,53.055,317.8662,68.7476,291.3699,0,U,48368,999,8700,0.0001105,1.364e-05,0.0,6925.373,95.593,548.447,546.03,PAYLOAD,LARGE,US,2021-05-04,AFETR,,0,3675646,219173425,0 STARLINK-2623,1 48368U 21038R   22334.37836706  .00001364  00000-0  11050-3 0  9991,2 48368  53.0550 317.8662 0001745  68.7476 291.3699 15.06391909 87004,550.4345594719616,41.44290252414117,121.49595731350752,7.592253859460082,609c4a172b75080006aae5bd
2.0,GENERATED VIA SPACE-TRACK.ORG API,2022-11-30T17:18:05,18 SPCS,STARLINK-2560,2021-038BB,EARTH,TEME,UTC,SGP4,2022-11-30T07:13:18.598080,15.06389111,0.0002163,53.0547,307.9319,49.4551,310.6626,0,U,48402,999,8713,3.1394e-05,1.86e-06,0.0,6925.382,95.593,548.745,545.749,PAYLOAD,LARGE,US,2021-05-04,AFETR,,0,3675646,219174428,0 STARLINK-2560,1 48402U 21038BB  22334.30090970  .00000186  00000-0  31394-4 0  9993,2 48402  53.0547 307.9319 0002163  49.4551 310.6626 15.06389111 87134,549.6662316210868,-3.4690190545156363,155.1670320639842,7.587474948319227,609c4a172b75080006aae5c1
2.0,GENERATED VIA SPACE-TRACK.ORG API,2022-11-30T17:18:05,18 SPCS,STARLINK-2576,2021-038AZ,EARTH,TEME,UTC,SGP4,2022-11-30T08:55:31.040256,15.0639213,0.0001936,53.0548,307.6141,53.7386,306.3781,0,U,48400,999,8714,5.7496e-07,-2.73e-06,0.0,6925.373,95.593,548.578,545.897,PAYLOAD,LARGE,US,2021-05-04,AFETR,,0,3675646,219173429,0 STARLINK-2576,1 48400U 21038AZ  22334.37188704 -.00000273  00000-0  57496-6 0  9992,2 48400  53.0548 307.6141 0001936  53.7386 306.3781 15.06392130 87144,547.7963656471811,16.34981258003632,139.87398544133427,7.590497781263264,609c4a172b75080006aae5c0
2.0,GENERATED VIA SPACE-TRACK.ORG API,2022-11-30T17:18:05,18 SPCS,STARLINK-2592,2021-038BH,EARTH,TEME,UTC,SGP4,2022-11-30T08:18:21.189312,15.06399967,0.0001629,53.0551,307.7377,72.1223,287.9944,0,U,48408,999,8713,0.00011127,1.376e-05,0.0,6925.349,95.592,548.342,546.086,PAYLOAD,LARGE,US,2021-05-04,AFETR,,0,3675646,219173430,0 STARLINK-2592,1 48408U 21038BH  22334.34607858  .00001376  00000-0  11127-3 0  9995,2 48408  53.0551 307.7377 0001629  72.1223 287.9944 15.06399967 87131,562.9845411643118,-44.4672540847571,-74.65997149571626,7.579172207766436,609c4a172b75080006aae5c6
2.0,GENERATED VIA SPACE-TRACK.ORG API,2022-11-30T17:18:05,18 SPCS,STARLINK-2596,2021-038BJ,EARTH,TEME,UTC,SGP4,2022-11-30T08:52:11.851968,15.0638813,0.0001953,53.0542,312.6309,53.5621,306.5547,0,U,48409,999,8708,2.7374e-05,1.26e-06,0.0,6925.385,95.593,548.602,545.897,PAYLOAD,LARGE,US,2021-05-04,AFETR,,0,3675646,219174682,0 STARLINK-2596,1 48409U 21038BJ  22334.36958162  .00000126  00000-0  27374-4 0  9999,2 48409  53.0542 312.6309 0001953  53.5621 306.5547 15.06388130 87088,548.1226382825189,6.637163356732249,152.580487274547,7.589293888066138,609c4a18cd5548000652dcac
2.0,GENERATED VIA SPACE-TRACK.ORG API,2022-11-30T17:18:05,18 SPCS,STARLINK-2563,2021-038BK,EARTH,TEME,UTC,SGP4,2022-11-30T05:47:46.152960,15.06372582,0.0001951,53.0559,263.2045,33.1346,326.9765,0,U,48410,999,8776,0.00033927,4.772e-05,0.0,6925.433,95.594,548.649,545.946,PAYLOAD,LARGE,US,2021-05-04,AFETR,,0,3675646,219174429,0 STARLINK-2563,1 48410U 21038BK  22334.24150640  .00004772  00000-0  33927-3 0  9994,2 48410  53.0559 263.2045 0001951  33.1346 326.9765 15.06372582 87769,548.8912152303246,25.960783735341135,86.19401463770521,7.590777273052925,609c4a18cd5548000652dcad
